Code du Département;Date;Nb actuellement hospitalisés;Nb actuellement en soins intensifs;Total retour à domicile;Total Décès;Code région;Code ISO 3166 de la zone;Nom région;Nom département;Sexe;geo_point_2d;HospConv;SSR_USLD;autres;Nb Quotidien Admis Hospitalisation;Nb Quotidien Admis Réanimation;Nb Quotidien Décès;Nb Quotidien Retour à Domicile
974;2020-10-08;31;9;209;9;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-09;33;8;210;9;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-29;22;4;242;19;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-09;27;2;356;25;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-04-16;65;13;649;60;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;41.0;11.0;0.0;;;;
974;2021-04-28;93;28;728;90;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;50.0;15.0;0.0;;;;
974;2021-05-06;72;13;728;70;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;48.0;11.0;0.0;;;;
974;2021-05-09;71;14;740;72;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;46.0;11.0;0.0;;;;
974;2021-03-20;61;16;539;43;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;37.0;8.0;0.0;;;;
974;2021-03-21;60;15;542;44;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;37.0;8.0;0.0;;;;
974;2021-03-23;57;19;550;45;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;30.0;8.0;0.0;;;;
974;2021-04-13;93;25;643;85;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;50.0;18.0;0.0;;;;
974;2021-06-30;70;13;977;109;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;41.0;16.0;0.0;;;;
974;2021-07-21;81;27;1142;150;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;40.0;14.0;0.0;;;;
974;2021-05-28;156;34;1730;202;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;83.0;39.0;0.0;11;0;1;13
974;2021-05-28;71;14;836;86;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;39.0;18.0;0.0;;;;
974;2021-06-01;71;12;856;90;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;42.0;17.0;0.0;;;;
974;2021-01-10;20;0;369;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-17;23;2;372;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-14;27;8;424;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-21;108;47;865;60;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;2;1;0
974;2021-02-25;130;59;887;63;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;8;2;0;11
974;2021-02-27;55;20;460;32;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-03;56;23;469;34;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-05;148;58;928;76;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;11;4;0;9
974;2020-12-22;49;8;696;51;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;0
974;2021-01-02;16;1;366;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-16;41;9;282;21;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-17;82;15;567;42;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;1;3;8
974;2020-11-25;76;14;608;47;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;3;2;8
974;2020-11-29;72;10;622;48;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;1;0;0
974;2020-12-03;31;3;320;23;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-07-23;144;43;2253;277;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;71.0;30.0;0.0;11;4;0;5
974;2020-07-10;11;1;80;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-10;9;2;68;1;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-16;22;4;152;3;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;0
974;2020-07-17;22;4;152;3;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;0
974;2021-08-30;92;24;1375;186;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;51.0;16.0;1.0;;;;
974;2021-08-31;93;23;1378;186;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;54.0;15.0;1.0;;;;
974;2021-09-07;70;18;1419;192;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;35.0;16.0;1.0;;;;
974;2021-09-09;74;20;1425;192;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;37.0;16.0;1.0;;;;
974;2021-09-09;57;10;1376;168;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;36.0;11.0;0.0;;;;
974;2021-09-17;65;18;1449;195;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;31.0;15.0;1.0;;;;
974;2021-09-26;83;18;2911;371;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;41.0;23.0;1.0;2;2;0;1
974;2021-10-24;26;3;1456;175;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;16.0;7.0;0.0;;;;
974;2021-08-11;190;50;2488;304;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;112.0;28.0;0.0;9;0;0;21
974;2021-08-15;191;48;2522;310;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;116.0;27.0;0.0;4;1;1;0
974;2021-08-17;100;23;1247;144;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;64.0;13.0;0.0;;;;
974;2021-11-01;20;1;1463;177;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;12.0;7.0;0.0;;;;
974;2021-03-17;59;18;526;42;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;34.0;7.0;0.0;;;;
974;2021-04-12;165;44;1271;141;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;92.0;29.0;0.0;14;4;1;7
974;2021-06-21;68;12;935;102;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;39.0;17.0;0.0;;;;
974;2021-06-22;66;12;942;102;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;37.0;17.0;0.0;;;;
974;2021-07-17;138;35;2192;268;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;73.0;30.0;0.0;0;0;2;9
974;2021-05-05;71;17;724;70;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;43.0;11.0;0.0;;;;
974;2021-05-10;89;24;788;105;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;48.0;17.0;0.0;;;;
974;2021-05-14;93;22;812;106;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;54.0;17.0;0.0;;;;
974;2021-02-04;24;1;799;56;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;0;0;1
974;2020-12-07;26;3;328;23;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-10;52;5;670;50;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;4;0;0;3
974;2020-12-11;25;5;340;27;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-18;25;3;349;27;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-19;22;1;344;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-07;75;15;518;34;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;7;1;0;4
974;2020-11-15;45;7;276;18;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-19;48;6;287;20;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-30;25;4;193;13;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-26;39;7;306;23;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-10;49;10;424;24;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;1;1;5
974;2020-12-04;29;3;323;23;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-04;27;6;327;27;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-08;27;7;391;28;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-12;23;6;422;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-13;43;19;403;28;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-16;30;8;221;9;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-19;18;3;221;15;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-27;78;41;439;36;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-05;90;34;453;41;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-06;91;33;456;41;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-12;104;47;481;45;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-07-28;67;22;1119;128;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;33.0;12.0;0.0;;;;
974;2021-07-29;64;22;1128;129;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;30.0;12.0;0.0;;;;
974;2020-07-30;4;0;76;3;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-05;12;2;89;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-08;22;4;165;5;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;2;0;0
